URL,Place Name,Area Type,Parent area,Area code
/reports/localarea?compare=1119884893,Bardsey,Built-up area,Yorkshire and The Humber,E35001184
/reports/localarea?compare=1119884894,North Walney,Built-up area,North West,E35001185
/reports/localarea?compare=1119884895,Kiveton Park,Built-up area,Yorkshire and The Humber,E35001186
/reports/localarea?compare=1119884896,Catshill,Built-up area,West Midlands,E35001187
/reports/localarea?compare=1119884897,Swannington,Built-up area,East Midlands,E35001188
/reports/localarea?compare=1119884898,Queenborough,Built-up area,South East,E35001189
/reports/localarea?compare=1119884899,Canterbury,Built-up area,South East,E35001190
/reports/localarea?compare=1119884900,Normanton,Built-up area,Yorkshire and The Humber,E35001191
/reports/localarea?compare=1119884901,Folkestone,Built-up area,South East,E35001192
/reports/localarea?compare=1119884902,Badsey,Built-up area,West Midlands,E35001193
/reports/localarea?compare=1119884903,St Neots,Built-up area,East,E35001194
/reports/localarea?compare=1119884904,Fareham,Built-up area,South East,E35001195
/reports/localarea?compare=1119884905,Sunderland,Built-up area,North East,E35001196
/reports/localarea?compare=1119884906,Ripley,Built-up area,East Midlands,E35001197
/reports/localarea?compare=1119884907,Farnham,Built-up area,South East,E35001198
/reports/localarea?compare=1119884908,Bolton,Built-up area,North West,E35001199
/reports/localarea?compare=1119884909,Guildford,Built-up area,South East,E35001200
/reports/localarea?compare=1119884910,Northampton,Built-up area,East Midlands,E35001201
/reports/localarea?compare=1119884911,Heanor,Built-up area,East Midlands,E35001202
/reports/localarea?compare=1119884912,Burntwood,Built-up area,West Midlands,E35001203
/reports/localarea?compare=1119884913,Carrington,Built-up area,North West,E35001204
/reports/localarea?compare=1119884914,Abingdon,Built-up area,South East,E35001205
/reports/localarea?compare=1119884915,Keadby,Built-up area,Yorkshire and The Humber,E35001206
/reports/localarea?compare=1119884916,Stanton-by-Dale,Built-up area,East Midlands,E35001207
/reports/localarea?compare=1119884917,Worsley,Built-up area,North West,E35001208
/reports/localarea?compare=1119884918,Gloucestershire Airport,Built-up area,South West,E35001209
/reports/localarea?compare=1119884919,High Wycombe,Built-up area,South East,E35001210
/reports/localarea?compare=1119884920,Bradford,Built-up area,Yorkshire and The Humber,E35001211
/reports/localarea?compare=1119884921,Blackwell,Built-up area,West Midlands,E35001212
/reports/localarea?compare=1119884922,East Grinstead,Built-up area,South East,E35001213
/reports/localarea?compare=1119884923,Brownhills,Built-up area,West Midlands,E35001214
/reports/localarea?compare=1119884924,Atherstone,Built-up area,West Midlands,E35001215
/reports/localarea?compare=1119884925,Burton upon Trent,Built-up area,West Midlands,E35001216
/reports/localarea?compare=1119884926,Bamber Bridge,Built-up area,North West,E35001217
/reports/localarea?compare=1119884927,Wilmslow,Built-up area,North West,E35001218
/reports/localarea?compare=1119884928,Gloucester,Built-up area,South West,E35001219
/reports/localarea?compare=1119884929,Otley,Built-up area,Yorkshire and The Humber,E35001220
/reports/localarea?compare=1119884930,Bushey,Built-up area,East,E35001221
/reports/localarea?compare=1119884931,Gateshead,Built-up area,North East,E35001222
/reports/localarea?compare=1119884932,Newport Pagnell,Built-up area,South East,E35001223
/reports/localarea?compare=1119884933,Ilkeston,Built-up area,East Midlands,E35001224
/reports/localarea?compare=1119884934,Newton-le-Willows,Built-up area,North West,E35001225
/reports/localarea?compare=1119884935,Bartley,Built-up area,South East,E35001226
/reports/localarea?compare=1119884936,Tilbury,Built-up area,East,E35001227
/reports/localarea?compare=1119884937,Droitwich,Built-up area,West Midlands,E35001228
/reports/localarea?compare=1119884938,Mountsorrel,Built-up area,East Midlands,E35001229
/reports/localarea?compare=1119884939,Chesterfield,Built-up area,East Midlands,E35001230
/reports/localarea?compare=1119884940,Bovingdon,Built-up area,East,E35001231
/reports/localarea?compare=1119884941,Billericay,Built-up area,East,E35001232
/reports/localarea?compare=1119884942,Crawley Down,Built-up area,South East,E35001233
/reports/localarea?compare=1119884943,Bideford,Built-up area,South West,E35001234
/reports/localarea?compare=1119884944,Wendover,Built-up area,South East,E35001235
/reports/localarea?compare=1119884945,Jarrow,Built-up area,North East,E35001236
/reports/localarea?compare=1119884946,Southampton,Built-up area,South East,E35001237
/reports/localarea?compare=1119884947,Tamworth,Built-up area,West Midlands,E35001238
/reports/localarea?compare=1119884948,Newbury,Built-up area,South East,E35001239
/reports/localarea?compare=1119884949,Hale (Trafford),Built-up area,North West,E35001240
/reports/localarea?compare=1119884950,Weymouth,Built-up area,South West,E35001241
/reports/localarea?compare=1119884951,Bracknell,Built-up area,South East,E35001242
/reports/localarea?compare=1119884952,Burley,Built-up area,South East,E35001243
/reports/localarea?compare=1119884953,Cinderford,Built-up area,South West,E35001244
/reports/localarea?compare=1119884954,Cookham,Built-up area,South East,E35001245
/reports/localarea?compare=1119884955,Ferndown,Built-up area,South West,E35001246
/reports/localarea?compare=1119884956,Little Clacton,Built-up area,East,E35001247
/reports/localarea?compare=1119884957,Cannock,Built-up area,West Midlands,E35001248
/reports/localarea?compare=1119884958,Royal Tunbridge Wells,Built-up area,South East,E35001249
/reports/localarea?compare=1119884959,Preston,Built-up area,North West,E35001250
/reports/localarea?compare=1119884960,Oldham,Built-up area,North West,E35001251
/reports/localarea?compare=1119884961,Mildenhall,Built-up area,East,E35001252
/reports/localarea?compare=1119884962,Stoke-on-Trent,Built-up area,West Midlands,E35001253
/reports/localarea?compare=1119884963,Town Row,Built-up area,South East,E35001254
/reports/localarea?compare=1119884964,Hillingdon,Built-up area,London,E35001255
/reports/localarea?compare=1119884965,Accrington,Built-up area,North West,E35001256
/reports/localarea?compare=1119884966,Bedford,Built-up area,East,E35001257
/reports/localarea?compare=1119884967,Peterlee,Built-up area,North East,E35001258
/reports/localarea?compare=1119884968,Stoneyford,Built-up area,South West,E35001259
/reports/localarea?compare=1119884969,Exeter,Built-up area,South West,E35001260
/reports/localarea?compare=1119884970,Bristol,Built-up area,South West,E35001261
/reports/localarea?compare=1119884971,Congresbury,Built-up area,South West,E35001262
/reports/localarea?compare=1119884972,Corby,Built-up area,East Midlands,E35001263
/reports/localarea?compare=1119884973,Reigate,Built-up area,South East,E35001264
/reports/localarea?compare=1119884974,Limpley Stoke,Built-up area,South West,E35001265
/reports/localarea?compare=1119884975,Stourport-on-Severn,Built-up area,West Midlands,E35001266
/reports/localarea?compare=1119884976,Prudhoe,Built-up area,North East,E35001267
/reports/localarea?compare=1119884977,Hastings,Built-up area,South East,E35001268
/reports/localarea?compare=1119884978,Audley,Built-up area,West Midlands,E35001269
/reports/localarea?compare=1119884979,Stockport,Built-up area,North West,E35001270
/reports/localarea?compare=1119884980,Harefield,Built-up area,London,E35001271
/reports/localarea?compare=1119884981,Rugby,Built-up area,West Midlands,E35001272
/reports/localarea?compare=1119884982,Four Marks,Built-up area,South East,E35001273
/reports/localarea?compare=1119884983,Ambergate,Built-up area,East Midlands,E35001274
/reports/localarea?compare=1119884984,Havering,Built-up area,London,E35001275
/reports/localarea?compare=1119884985,Marlow,Built-up area,South East,E35001276
/reports/localarea?compare=1119884986,Newburn,Built-up area,North East,E35001277
/reports/localarea?compare=1119884987,Aylesbury,Built-up area,South East,E35001278
/reports/localarea?compare=1119884988,Solihull,Built-up area,West Midlands,E35001279
/reports/localarea?compare=1119884989,Dunball,Built-up area,South West,E35001280
/reports/localarea?compare=1119884990,Ipswich,Built-up area,East,E35001281
/reports/localarea?compare=1119884991,Liversedge,Built-up area,Yorkshire and The Humber,E35001282
/reports/localarea?compare=1119884992,Penistone,Built-up area,Yorkshire and The Humber,E35001283
/reports/localarea?compare=1119884993,Basildon,Built-up area,East,E35001284
/reports/localarea?compare=1119884994,Offenham,Built-up area,West Midlands,E35001285
/reports/localarea?compare=1119884995,Worksop,Built-up area,East Midlands,E35001286
/reports/localarea?compare=1119884996,Chertsey,Built-up area,South East,E35001287
/reports/localarea?compare=1119884997,Chelmsford,Built-up area,East,E35001288
/reports/localarea?compare=1119884998,Worden,Built-up area,North West,E35001289
/reports/localarea?compare=1119884999,Standish,Built-up area,North West,E35001290
/reports/localarea?compare=1119885000,Fazeley,Built-up area,West Midlands,E35001291
/reports/localarea?compare=1119885001,Andover,Built-up area,South East,E35001292
/reports/localarea?compare=1119885002,Watton,Built-up area,East,E35001293
/reports/localarea?compare=1119885003,Hounslow,Built-up area,London,E35001294
/reports/localarea?compare=1119885004,Warlingham,Built-up area,South East,E35001295
/reports/localarea?compare=1119885005,Drybrook,Built-up area,South West,E35001296
/reports/localarea?compare=1119885006,Wingerworth,Built-up area,East Midlands,E35001297
/reports/localarea?compare=1119885007,Woking,Built-up area,South East,E35001298
/reports/localarea?compare=1119885008,Chesham,Built-up area,South East,E35001299
/reports/localarea?compare=1119885009,North Mundham,Built-up area,South East,E35001300
/reports/localarea?compare=1119885010,Woodley,Built-up area,South East,E35001301
/reports/localarea?compare=1119885011,Yeadon,Built-up area,Yorkshire and The Humber,E35001302
/reports/localarea?compare=1119885012,Clay Cross,Built-up area,East Midlands,E35001303
/reports/localarea?compare=1119885013,Charing Heath,Built-up area,South East,E35001304
/reports/localarea?compare=1119885014,Runcorn,Built-up area,North West,E35001305
/reports/localarea?compare=1119885015,Wellingborough,Built-up area,East Midlands,E35001306
/reports/localarea?compare=1119885016,Telford,Built-up area,West Midlands,E35001307
/reports/localarea?compare=1119885017,Ditton,Built-up area,South East,E35001308
/reports/localarea?compare=1119885018,East Wellow,Built-up area,South East,E35001309
/reports/localarea?compare=1119885019,Domewood,Built-up area,South East,E35001310
/reports/localarea?compare=1119885020,Egham,Built-up area,South East,E35001311
/reports/localarea?compare=1119885021,Portsmouth,Built-up area,South East,E35001312
/reports/localarea?compare=1119885022,Wolverhampton,Built-up area,West Midlands,E35001313
/reports/localarea?compare=1119885023,Staines,Built-up area,South East,E35001314
/reports/localarea?compare=1119885024,Torquay,Built-up area,South West,E35001315
/reports/localarea?compare=1119885025,Nottingham,Built-up area,East Midlands,E35001316
/reports/localarea?compare=1119885026,Rockwell Green,Built-up area,South West,E35001317
/reports/localarea?compare=1119885027,Paignton,Built-up area,South West,E35001318
/reports/localarea?compare=1119885028,Gomeldon,Built-up area,South West,E35001319
/reports/localarea?compare=1119885029,Grimsby,Built-up area,Yorkshire and The Humber,E35001320
/reports/localarea?compare=1119885030,West Hallam,Built-up area,East Midlands,E35001321
/reports/localarea?compare=1119885031,Weston-Super-Mare,Built-up area,South West,E35001322
/reports/localarea?compare=1119885032,Beeston (Broxtowe),Built-up area,East Midlands,E35001323
/reports/localarea?compare=1119885033,Warwick,Built-up area,West Midlands,E35001324
/reports/localarea?compare=1119885034,Filton,Built-up area,South West,E35001325
/reports/localarea?compare=1119885035,Stafford,Built-up area,West Midlands,E35001326
/reports/localarea?compare=1119885036,West Kingsdown,Built-up area,South East,E35001327
/reports/localarea?compare=1119885037,Rotherham,Built-up area,Yorkshire and The Humber,E35001329
/reports/localarea?compare=1119885038,Upthorpe,Built-up area,South West,E35001330
/reports/localarea?compare=1119885039,Whalley,Built-up area,North West,E35001331
/reports/localarea?compare=1119885040,Leyland,Built-up area,North West,E35001332
/reports/localarea?compare=1119885041,Leeds,Built-up area,Yorkshire and The Humber,E35001333
/reports/localarea?compare=1119885042,Mansfield,Built-up area,East Midlands,E35001334
/reports/localarea?compare=1119885043,Kingston upon Hull,Built-up area,Yorkshire and The Humber,E35001335
/reports/localarea?compare=1119885044,Churchill,Built-up area,South West,E35001336
/reports/localarea?compare=1119885045,Swadlincote,Built-up area,East Midlands,E35001337
/reports/localarea?compare=1119885046,Friskney,Built-up area,East Midlands,E35001338
/reports/localarea?compare=1119885047,Great Holland,Built-up area,East,E35001339
/reports/localarea?compare=1119885048,Northwich,Built-up area,North West,E35001340
/reports/localarea?compare=1119885049,Iver Heath,Built-up area,South East,E35001341
/reports/localarea?compare=1119885050,Upper Hartfield,Built-up area,South East,E35001342
/reports/localarea?compare=1119885051,Watchfield,Built-up area,South East,E35001343
/reports/localarea?compare=1119885052,Exton,Built-up area,South West,E35001344
/reports/localarea?compare=1119885053,Rainford,Built-up area,North West,E35001345
/reports/localarea?compare=1119885054,Stroud,Built-up area,South West,E35001346
/reports/localarea?compare=1119885055,Lancaster,Built-up area,North West,E35001347
/reports/localarea?compare=1119885056,Harlow,Built-up area,East,E35001348
/reports/localarea?compare=1119885057,Wokingham,Built-up area,South East,E35001349
/reports/localarea?compare=1119885058,Kidsgrove,Built-up area,West Midlands,E35001350
/reports/localarea?compare=1119885059,Littleborough,Built-up area,North West,E35001351
/reports/localarea?compare=1119885060,Camberley,Built-up area,South East,E35001352
/reports/localarea?compare=1119885061,Slough,Built-up area,South East,E35001353
/reports/localarea?compare=1119885062,Tynemouth,Built-up area,North East,E35001354
/reports/localarea?compare=1119885063,Peaslake,Built-up area,South East,E35001355
/reports/localarea?compare=1119885064,Alfreton,Built-up area,East Midlands,E35001356
/reports/localarea?compare=1119885065,Colchester,Built-up area,East,E35001357
/reports/localarea?compare=1119885066,Derby,Built-up area,East Midlands,E35001358
/reports/localarea?compare=1119885067,Wimborne Minster,Built-up area,South West,E35001359
/reports/localarea?compare=1119885068,Kingsnorth (Ashford),Built-up area,South East,E35001360
/reports/localarea?compare=1119885069,Ryde,Built-up area,South East,E35001361
/reports/localarea?compare=1119885070,Cramlington,Built-up area,North East,E35001362
/reports/localarea?compare=1119885071,Grantham,Built-up area,East Midlands,E35001363
/reports/localarea?compare=1119885072,Barking and Dagenham,Built-up area,London,E35001364
/reports/localarea?compare=1119885073,Wombwell,Built-up area,Yorkshire and The Humber,E35001365
/reports/localarea?compare=1119885074,Chester-le-Street,Built-up area,North East,E35001366
/reports/localarea?compare=1119885075,Kesgrave,Built-up area,East,E35001367
/reports/localarea?compare=1119885076,Woodchester,Built-up area,South West,E35001368
/reports/localarea?compare=1119885077,Rocester,Built-up area,West Midlands,E35001369
/reports/localarea?compare=1119885078,Epsom,Built-up area,South East,E35001370
/reports/localarea?compare=1119885079,Hooton,Built-up area,North West,E35001371
/reports/localarea?compare=1119885080,Walhampton,Built-up area,South East,E35001372
/reports/localarea?compare=1119885081,Minster (Swale),Built-up area,South East,E35001373
/reports/localarea?compare=1119885082,Horsforth,Built-up area,Yorkshire and The Humber,E35001374
/reports/localarea?compare=1119885083,Hoylake,Built-up area,North West,E35001375
/reports/localarea?compare=1119885084,Coventry,Built-up area,West Midlands,E35001376
/reports/localarea?compare=1119885085,Anna Valley,Built-up area,South East,E35001377
/reports/localarea?compare=1119885086,Rayleigh,Built-up area,East,E35001378
/reports/localarea?compare=1119885087,Wigan,Built-up area,North West,E35001379
/reports/localarea?compare=1119885088,Partington,Built-up area,North West,E35001380
/reports/localarea?compare=1119885089,Dudley (North Tyneside),Built-up area,North East,E35001381
/reports/localarea?compare=1119885090,Waltham Chase,Built-up area,South East,E35001382
/reports/localarea?compare=1119885091,Leeming,Built-up area,Yorkshire and The Humber,E35001383
/reports/localarea?compare=1119885092,High Garrett,Built-up area,East,E35001384
/reports/localarea?compare=1119885093,Middlesbrough,Built-up area,North East,E35001385
/reports/localarea?compare=1119885094,Waltham Abbey,Built-up area,East,E35001386
/reports/localarea?compare=1119885095,Consett,Built-up area,North East,E35001387
/reports/localarea?compare=1119885096,Whitworth,Built-up area,North West,E35001388
/reports/localarea?compare=1119885097,Peterborough,Built-up area,East,E35001389
/reports/localarea?compare=1119885098,Elstree,Built-up area,East,E35001390
/reports/localarea?compare=1119885099,Carlisle,Built-up area,North West,E35001391
/reports/localarea?compare=1119885100,Royal Leamington Spa,Built-up area,West Midlands,E35001392
/reports/localarea?compare=1119885101,Poulton-le-Fylde,Built-up area,North West,E35001393
/reports/localarea?compare=1119885102,Newham,Built-up area,London,E35001394
/reports/localarea?compare=1119885103,Stanley,Built-up area,North East,E35001395
/reports/localarea?compare=1119885104,Bramley,Built-up area,South East,E35001396
/reports/localarea?compare=1119885105,Bexhill,Built-up area,South East,E35001397
/reports/localarea?compare=1119885106,Plymouth,Built-up area,South West,E35001398
/reports/localarea?compare=1119885107,Leicester,Built-up area,East Midlands,E35001399
/reports/localarea?compare=1119885108,Leek,Built-up area,West Midlands,E35001400
/reports/localarea?compare=1119885109,Wallsend,Built-up area,North East,E35001401
/reports/localarea?compare=1119885110,Huddersfield,Built-up area,Yorkshire and The Humber,E35001402
/reports/localarea?compare=1119885111,Wheelton,Built-up area,North West,E35001403
/reports/localarea?compare=1119885112,Hunstanton,Built-up area,East,E35001404
/reports/localarea?compare=1119885113,Cambridge,Built-up area,East,E35001405
/reports/localarea?compare=1119885114,Knowl Hill,Built-up area,South East,E35001406
/reports/localarea?compare=1119885115,Colne,Built-up area,North West,E35001407
/reports/localarea?compare=1119885116,Park Street,Built-up area,East,E35001408
/reports/localarea?compare=1119885117,Weybridge,Built-up area,South East,E35001409
/reports/localarea?compare=1119885118,North Bradley,Built-up area,South West,E35001410
/reports/localarea?compare=1119885119,Glossop,Built-up area,East Midlands,E35001411
/reports/localarea?compare=1119885120,Weeley Heath,Built-up area,East,E35001412
/reports/localarea?compare=1119885121,Hoddesdon,Built-up area,East,E35001413
/reports/localarea?compare=1119885122,Staveley,Built-up area,East Midlands,E35001414
/reports/localarea?compare=1119885123,Bury,Built-up area,North West,E35001415
/reports/localarea?compare=1119885124,Redruth,Built-up area,South West,E35001416
/reports/localarea?compare=1119885125,Amersham,Built-up area,South East,E35001417
/reports/localarea?compare=1119885126,Swanscombe,Built-up area,South East,E35001418
/reports/localarea?compare=1119885127,Wetherby,Built-up area,Yorkshire and The Humber,E35001419
/reports/localarea?compare=1119885128,Malton,Built-up area,Yorkshire and The Humber,E35001420
/reports/localarea?compare=1119885129,Locks Heath/Warsash/Whiteley,Built-up area,South East,E35001421
/reports/localarea?compare=1119885130,Medstead,Built-up area,South East,E35001422
/reports/localarea?compare=1119885131,Nailsworth,Built-up area,South West,E35001423
/reports/localarea?compare=1119885132,Leiston,Built-up area,East,E35001424
/reports/localarea?compare=1119885133,Skelmersdale,Built-up area,North West,E35001425
/reports/localarea?compare=1119885134,Whittingham,Built-up area,North West,E35001426
/reports/localarea?compare=1119885135,Washington,Built-up area,North East,E35001427
/reports/localarea?compare=1119885136,Ellesmere Port,Built-up area,North West,E35001428
/reports/localarea?compare=1119885137,Worplesdon,Built-up area,South East,E35001429
/reports/localarea?compare=1119885138,Awsworth,Built-up area,East Midlands,E35001430
/reports/localarea?compare=1119885139,Shortfield Common,Built-up area,South East,E35001431
/reports/localarea?compare=1119885140,Rickmansworth,Built-up area,East,E35001432
/reports/localarea?compare=1119885141,Pilley,Built-up area,South East,E35001433
/reports/localarea?compare=1119885142,Camblesforth,Built-up area,Yorkshire and The Humber,E35001434
/reports/localarea?compare=1119885143,Carnforth,Built-up area,North West,E35001435
/reports/localarea?compare=1119885144,Newcastle-under-Lyme,Built-up area,West Midlands,E35001436
/reports/localarea?compare=1119885145,Swindon,Built-up area,South West,E35001437
/reports/localarea?compare=1119885146,Walsall,Built-up area,West Midlands,E35001438
/reports/localarea?compare=1119885147,Gunnislake,Built-up area,South West,E35001439
/reports/localarea?compare=1119885148,Stanford Dingley,Built-up area,South East,E35001440
/reports/localarea?compare=1119885149,Oxford,Built-up area,South East,E35001441
/reports/localarea?compare=1119885150,Shoreham-by-Sea,Built-up area,South East,E35001442
/reports/localarea?compare=1119885151,Duckmanton,Built-up area,East Midlands,E35001443
/reports/localarea?compare=1119885152,Rochester,Built-up area,South East,E35001444
/reports/localarea?compare=1119885153,Speldhurst,Built-up area,South East,E35001445
/reports/localarea?compare=1119885154,Hoyland,Built-up area,Yorkshire and The Humber,E35001446
/reports/localarea?compare=1119885155,Hemel Hempstead,Built-up area,East,E35001447
/reports/localarea?compare=1119885156,Brierfield,Built-up area,North West,E35001448
/reports/localarea?compare=1119885157,Copthorne,Built-up area,South East,E35001449
/reports/localarea?compare=1119885158,Coleorton,Built-up area,East Midlands,E35001450
/reports/localarea?compare=1119885159,Lincoln,Built-up area,East Midlands,E35001451
/reports/localarea?compare=1119885160,Worcester,Built-up area,West Midlands,E35001452
/reports/localarea?compare=1119885161,Stowmarket,Built-up area,East,E35001453
/reports/localarea?compare=1119885162,Grays,Built-up area,East,E35001454
/reports/localarea?compare=1119885163,Hartlebury,Built-up area,West Midlands,E35001455
/reports/localarea?compare=1119885164,Batley,Built-up area,Yorkshire and The Humber,E35001456
/reports/localarea?compare=1119885165,Rochford,Built-up area,East,E35001457
/reports/localarea?compare=1119885166,Margate,Built-up area,South East,E35001458
/reports/localarea?compare=1119885167,Haslemere,Built-up area,South East,E35001459
/reports/localarea?compare=1119885168,Plaitford,Built-up area,South West,E35001460
/reports/localarea?compare=1119885169,Cranleigh,Built-up area,South East,E35001461
/reports/localarea?compare=1119885170,Bicester,Built-up area,South East,E35001462
/reports/localarea?compare=1119885171,Bridgnorth,Built-up area,West Midlands,E35001463
/reports/localarea?compare=1119885172,Wareham,Built-up area,South West,E35001464
/reports/localarea?compare=1119885173,Mimbridge,Built-up area,South East,E35001465
/reports/localarea?compare=1119885174,Croydon,Built-up area,London,E35001466
/reports/localarea?compare=1119885175,Hersden,Built-up area,South East,E35001467
/reports/localarea?compare=1119885176,South Normanton,Built-up area,East Midlands,E35001468
/reports/localarea?compare=1119885177,Sutton Valence,Built-up area,South East,E35001469
/reports/localarea?compare=1119885178,Liverpool,Built-up area,North West,E35001470
/reports/localarea?compare=1119885179,Merley,Built-up area,South West,E35001471
/reports/localarea?compare=1119885180,Blackpool,Built-up area,North West,E35001472
/reports/localarea?compare=1119885181,Oughtibridge,Built-up area,Yorkshire and The Humber,E35001473
/reports/localarea?compare=1119885182,Wakefield,Built-up area,Yorkshire and The Humber,E35001474
/reports/localarea?compare=1119885183,Boxted,Built-up area,East,E35001475
/reports/localarea?compare=1119885184,Bude,Built-up area,South West,E35001476
/reports/localarea?compare=1119885185,Richmond upon Thames,Built-up area,London,E35001477
/reports/localarea?compare=1119885186,Bannister Green,Built-up area,East,E35001478
/reports/localarea?compare=1119885187,Gosport,Built-up area,South East,E35001479
/reports/localarea?compare=1119885188,Seaton,Built-up area,North West,E35001480
/reports/localarea?compare=1119885189,Thornaby-on-Tees,Built-up area,North East,E35001481
/reports/localarea?compare=1119885190,Adwick le Street,Built-up area,Yorkshire and The Humber,E35001482
/reports/localarea?compare=1119885191,Horney Common,Built-up area,South East,E35001483
/reports/localarea?compare=1119885192,Lyne,Built-up area,South East,E35001484
/reports/localarea?compare=1119885193,Houghton-le-Spring,Built-up area,North East,E35001485
/reports/localarea?compare=1119885194,Herne Bay,Built-up area,South East,E35001486
/reports/localarea?compare=1119885195,Tadley,Built-up area,South East,E35001487
/reports/localarea?compare=1119885196,Furness Vale,Built-up area,East Midlands,E35001488
/reports/localarea?compare=1119885197,Bowness-on-Windermere,Built-up area,North West,E35001489
/reports/localarea?compare=1119885198,Leatherhead,Built-up area,South East,E35001490
/reports/localarea?compare=1119885199,West Bromwich,Built-up area,West Midlands,E35001491
/reports/localarea?compare=1119885200,Whitley Bay,Built-up area,North East,E35001492
/reports/localarea?compare=1119885201,Horley,Built-up area,South East,E35001493
/reports/localarea?compare=1119885202,Newark-on-Trent,Built-up area,East Midlands,E35001494
/reports/localarea?compare=1119885203,Great Horkesley,Built-up area,East,E35001495
/reports/localarea?compare=1119885204,Pershore,Built-up area,West Midlands,E35001496
/reports/localarea?compare=1119885205,St Helens,Built-up area,North West,E35001497
/reports/localarea?compare=1119885206,Stockton-on-Tees,Built-up area,North East,E35001498
/reports/localarea?compare=1119885207,Hitchin,Built-up area,East,E35001499
/reports/localarea?compare=1119885208,Burley in Wharfedale,Built-up area,Yorkshire and The Humber,E35001500
/reports/localarea?compare=1119885209,Reading,Built-up area,South East,E35001501
/reports/localarea?compare=1119885210,Hedge End,Built-up area,South East,E35001502
/reports/localarea?compare=1119885211,Westergate,Built-up area,South East,E35001503
/reports/localarea?compare=1119885212,Ealing,Built-up area,London,E35001504
/reports/localarea?compare=1119885213,Forest Row,Built-up area,South East,E35001505
/reports/localarea?compare=1119885214,Littleton,Built-up area,South East,E35001506
/reports/localarea?compare=1119885215,Loughton,Built-up area,East,E35001507
/reports/localarea?compare=1119885216,Woodend,Built-up area,Yorkshire and The Humber,E35001508
/reports/localarea?compare=1119885217,Newick,Built-up area,South East,E35001509
/reports/localarea?compare=1119885218,Greenwich,Built-up area,London,E35001510
/reports/localarea?compare=1119885219,North Chailey,Built-up area,South East,E35001511
/reports/localarea?compare=1119885220,Clayhill,Built-up area,South East,E35001512
/reports/localarea?compare=1119885221,Denby Common,Built-up area,East Midlands,E35001513
/reports/localarea?compare=1119885222,Everton,Built-up area,East,E35001514
/reports/localarea?compare=1119885223,Tincklers Bridge,Built-up area,North West,E35001515
/reports/localarea?compare=1119885224,Milton Keynes,Built-up area,South East,E35001516
/reports/localarea?compare=1119885225,Redditch,Built-up area,West Midlands,E35001517
/reports/localarea?compare=1119885226,Baker Street,Built-up area,East,E35001524
/reports/localarea?compare=1119885227,Wadeford,Built-up area,South West,E35001526
/reports/localarea?compare=1119885228,Picket Piece,Built-up area,South East,E35001530
/reports/localarea?compare=1119885229,Whitchurch,Built-up area,West Midlands,E35001533
/reports/localarea?compare=1119885230,Hambrook,Built-up area,South West,E35001536
/reports/localarea?compare=1119885232,Newchapel,Built-up area,South East,E35001554
/reports/localarea?compare=1119885233,Sneath Common,Built-up area,East,E35001559
/reports/localarea?compare=1119885234,Chelwood Common,Built-up area,South East,E35001566
/reports/localarea?compare=1119885235,Little Eccleston,Built-up area,North West,E35001574
/reports/localarea?compare=1119885236,Touchen-end,Built-up area,South East,E35001575
/reports/localarea?compare=1119885238,Abbotswood,Built-up area,South East,E35001578
/reports/localarea?compare=1119885239,Fold Hill,Built-up area,East Midlands,E35001581
/reports/localarea?compare=1119885240,Mapledurwell,Built-up area,South East,E35001583
/reports/localarea?compare=1119885241,Dean Row,Built-up area,North West,E35001591
/reports/localarea?compare=1119885242,Helford Passage,Built-up area,South West,E35001594
/reports/localarea?compare=1119885243,Longham,Built-up area,South West,E35001595
/reports/localarea?compare=1119885244,Easton,Built-up area,South East,E35001596
/reports/localarea?compare=1119885245,Street End,Built-up area,South East,E35001603
/reports/localarea?compare=1119885246,Hull Bridge,Built-up area,Yorkshire and The Humber,E35001616
/reports/localarea?compare=1119885247,Saighton Camp,Built-up area,North West,E35001630
/reports/localarea?compare=1119885248,Bullingstone,Built-up area,South East,E35001633
/reports/localarea?compare=1119885249,East Harting,Built-up area,South East,E35001635
/reports/localarea?compare=1119885250,Boothsdale,Built-up area,North West,E35001636
/reports/localarea?compare=1119885251,Hook Park Estate,Built-up area,South East,E35001639
/reports/localarea?compare=1119885252,Shipley Bridge,Built-up area,South East,E35001640
/reports/localarea?compare=1119885253,Over Stratton,Built-up area,South West,E35001643
/reports/localarea?compare=1119885254,Morgan's Vale - Lover,Built-up area,South West,E35001646
/reports/localarea?compare=1119885255,Winkfield Street,Built-up area,South East,E35001667
/reports/localarea?compare=1119885256,Bolter End,Built-up area,South East,E35001670
/reports/localarea?compare=1119885257,Knighton (Powys),Built-up area,Wales,K05000001
/reports/localarea?compare=1119885258,Hay-on-Wye,Built-up area,Wales,K05000002
/reports/localarea?compare=1119885259,Churchstoke,Built-up area,Wales,K05000003
/reports/localarea?compare=1119885260,Chirk,Built-up area,Wales,K05000004
/reports/localarea?compare=1119885261,Presteigne,Built-up area,Wales,K05000005
/reports/localarea?compare=1119885262,Threapwood,Built-up area,North West,K05000006
/reports/localarea?compare=1119885263,Pant,Built-up area,West Midlands,K05000007
/reports/localarea?compare=1119885264,Farndon (Cheshire West and Chester),Built-up area,North West,K06000001
/reports/localarea?compare=1119885265,Holt,Built-up area,Wales,K06000002
/reports/localarea?compare=1119885266,Pulford,Built-up area,North West,K06000003
/reports/localarea?compare=1119885267,Chester,Built-up area,North West,K06000004
